quando                  | quem   | balcao | o_que                            | canal_criado/usado  
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4068   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4069   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4070   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4071   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4072   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4073   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4074   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4075   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4042   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4039   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4040   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4041   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4044   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4045   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4032   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4050   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4051   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4047   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4046   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4052   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4049   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4048   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4053   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4054   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4055   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4058   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4060   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4059   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4057   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4056   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4061   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4062   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4063   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4064   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4065   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4068   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4067   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4066   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4069   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4070   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4071   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4072   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4075   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4074   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4073   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4043   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4076   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4080   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4078   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4079   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4081   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4082   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4083   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4085   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4087   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4078   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4080   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4079   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4081   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4082   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4076   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4083   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4085   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4090   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4086   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4089   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4091   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4092   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4093   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4087   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4094   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4095   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4088   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4096   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4093   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4092   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4091   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4089   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4086   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4090   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4077   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4097   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4098   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4100   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4099   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4101   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4103   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4102   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4104   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4105   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4094   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4095   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4107   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4108   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4110   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4109   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4106   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4111   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4112   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4113   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4077   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4096   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4088   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4098   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4097   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4120   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4117   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4119   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4118   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4121   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4122   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4123   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4138   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4137   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4136   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4139   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4140   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4104   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4105   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4102   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4107   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4103   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4108   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4110   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4101   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4109   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4106   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4111   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4099   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4112   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4113   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4100   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4135   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4141   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4084   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4122   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4123   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4121   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4138   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4118   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4137   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4119   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4136   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4139   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4140   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4117   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4135   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4141   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4084   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4120   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4142   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4143   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4144   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4151   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4154   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4153   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4155   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4156   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4157   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4154   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4151   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4144   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4159   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4158   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4143   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4160   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4161   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4142   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4157   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4156   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4155   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4153   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4189   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4159   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4158   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4188   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4190   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4191   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4192   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4193   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4194   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4240   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4241   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4242   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4243   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4277   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4189   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4161   
Wed May 27 13:41:55 2015| Balcao | 2      |     Balcao começa Atendimento | fc_4160   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4276   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4278   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4280   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4281   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4308   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4310   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4309   
Wed May 27 13:41:55 2015| Cliente| 1      |    Cliente termina Atendimento | fc_2914   
Wed May 27 13:41:55 2015| Balcao | 1      |     Balcao termina Atendimento | fc_2914   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4347   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4348   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4349   
Wed May 27 13:41:55 2015| Cliente| 2      |       Cliente pede Atendimento | fc_4346   
